"calendar_year","exp_unit","richness","Evar"
1992,"CDR::e001::B::26::2::1992",4,0.146030060162807
1993,"CDR::e001::B::26::2::1993",5,0.0702608272169349
1994,"CDR::e001::B::26::2::1994",7,0.0772031220381406
1995,"CDR::e001::B::26::2::1995",8,0.0817576309005814
1996,"CDR::e001::B::26::2::1996",5,0.138114151942907
1997,"CDR::e001::B::26::2::1997",8,0.0561162374717437
1998,"CDR::e001::B::26::2::1998",7,0.0754093746301199
1999,"CDR::e001::B::26::2::1999",7,0.078525077934096
2000,"CDR::e001::B::26::2::2000",4,0.53885053706748
2001,"CDR::e001::B::26::2::2001",5,0.256262372181871
2002,"CDR::e001::B::26::2::2002",4,0.224518941750437
2003,"CDR::e001::B::26::2::2003",6,0.195831411791093
2004,"CDR::e001::B::26::2::2004",6,0.124705324433856
2008,"CDR::e001::B::26::2::2008",6,0.544163732063827
2013,"CDR::e001::B::26::2::2013",12,0.139561672999038
1982,"CDR::e001::B::27::5::1982",9,0.103841657659159
1983,"CDR::e001::B::27::5::1983",10,0.0823378979395141
1984,"CDR::e001::B::27::5::1984",6,0.116998907812486
1985,"CDR::e001::B::27::5::1985",9,0.0829531535539472
1986,"CDR::e001::B::27::5::1986",6,0.109680117643878
1987,"CDR::e001::B::27::5::1987",3,0.594893879078925
1988,"CDR::e001::B::27::5::1988",2,0.601221377531642
1989,"CDR::e001::B::27::5::1989",5,0.21597901812006
1990,"CDR::e001::B::27::5::1990",4,0.814594062194188
1991,"CDR::e001::B::27::5::1991",4,0.0507442186548789
1992,"CDR::e001::B::27::5::1992",4,0.151768678719968
1993,"CDR::e001::B::27::5::1993",4,0.112819265892561
1994,"CDR::e001::B::27::5::1994",8,0.0703607833236488
1995,"CDR::e001::B::27::5::1995",4,0.0802891428161117
1996,"CDR::e001::B::27::5::1996",8,0.0500173791565456
1997,"CDR::e001::B::27::5::1997",3,0.547450292100983
1998,"CDR::e001::B::27::5::1998",4,0.0559133958383661
1999,"CDR::e001::B::27::5::1999",3,0.157140624425217
2000,"CDR::e001::B::27::5::2000",4,0.166014354057673
2001,"CDR::e001::B::27::5::2001",5,0.0948123905391808
2002,"CDR::e001::B::27::5::2002",4,0.0543557477704368
2003,"CDR::e001::B::27::5::2003",2,0.572631911240717
2004,"CDR::e001::B::27::5::2004",5,0.083870674053642
2008,"CDR::e001::B::27::5::2008",3,0.995919472265897
2013,"CDR::e001::B::27::5::2013",6,0.0804482755838732
1982,"CDR::e001::B::28::3::1982",10,0.11170284538535
1983,"CDR::e001::B::28::3::1983",7,0.0978850215144477
1984,"CDR::e001::B::28::3::1984",10,0.126281287451738
1985,"CDR::e001::B::28::3::1985",11,0.0952963183287463
1986,"CDR::e001::B::28::3::1986",12,0.151127966824871
1987,"CDR::e001::B::28::3::1987",4,0.145361919313372
1988,"CDR::e001::B::28::3::1988",6,0.17696772118553
1989,"CDR::e001::B::28::3::1989",5,0.117741085465979
1990,"CDR::e001::B::28::3::1990",7,0.195602774754465
1991,"CDR::e001::B::28::3::1991",7,0.0933152348338278
1992,"CDR::e001::B::28::3::1992",6,0.176940314093329
1993,"CDR::e001::B::28::3::1993",11,0.0837785986073107
1994,"CDR::e001::B::28::3::1994",8,0.0813247108174013
1995,"CDR::e001::B::28::3::1995",7,0.10441306480457
1996,"CDR::e001::B::28::3::1996",4,0.519099236857937
1997,"CDR::e001::B::28::3::1997",6,0.139213663229549
1998,"CDR::e001::B::28::3::1998",4,0.292277620599398
1999,"CDR::e001::B::28::3::1999",5,0.39180588416923
2000,"CDR::e001::B::28::3::2000",7,0.0783177001046301
2001,"CDR::e001::B::28::3::2001",6,0.144358685949503
2002,"CDR::e001::B::28::3::2002",4,0.361624365236805
2003,"CDR::e001::B::28::3::2003",7,0.144826830713068
2004,"CDR::e001::B::28::3::2004",5,0.540331177136308
2008,"CDR::e001::B::28::3::2008",6,0.164464526274421
2013,"CDR::e001::B::28::3::2013",11,0.193200621599834
1982,"CDR::e001::B::29::6::1982",10,0.0952049485896386
1983,"CDR::e001::B::29::6::1983",6,0.130514045757882
1984,"CDR::e001::B::29::6::1984",3,0.203908788507189
1985,"CDR::e001::B::29::6::1985",3,0.248139627501061
1986,"CDR::e001::B::29::6::1986",6,0.0601824166416496
1987,"CDR::e001::B::29::6::1987",3,0.248300869111594
1988,"CDR::e001::B::29::6::1988",3,0.821552287448209
1989,"CDR::e001::B::29::6::1989",3,0.566979135327762
1990,"CDR::e001::B::29::6::1990",4,0.343413033206499
1991,"CDR::e001::B::29::6::1991",3,0.22080061123413
1992,"CDR::e001::B::29::6::1992",3,0.260732886232346
1993,"CDR::e001::B::29::6::1993",5,0.0917178564036519
1994,"CDR::e001::B::29::6::1994",3,0.519734388497395
1995,"CDR::e001::B::29::6::1995",2,0.975125493136707
1996,"CDR::e001::B::29::6::1996",3,0.14457557778404
1997,"CDR::e001::B::29::6::1997",3,0.131121961834454
1998,"CDR::e001::B::29::6::1998",2,0.521061954973588
1999,"CDR::e001::B::29::6::1999",3,0.186540545681054
2000,"CDR::e001::B::29::6::2000",2,0.993633982126544
2001,"CDR::e001::B::29::6::2001",2,0.469574282600681
2002,"CDR::e001::B::29::6::2002",3,0.0963531921201179
2003,"CDR::e001::B::29::6::2003",3,0.592697457480324
2004,"CDR::e001::B::29::6::2004",2,0.130092851323122
2008,"CDR::e001::B::29::6::2008",2,0.217817564659963
2013,"CDR::e001::B::29::6::2013",6,0.138589607992084
1982,"CDR::e001::B::3::8::1982",13,0.0885635166053951
1983,"CDR::e001::B::3::8::1983",6,0.17211108668053
1984,"CDR::e001::B::3::8::1984",3,0.900579395936789
1985,"CDR::e001::B::3::8::1985",5,0.119027174192102
1986,"CDR::e001::B::3::8::1986",3,0.154566069578796
1987,"CDR::e001::B::3::8::1987",3,0.758535953753188
1988,"CDR::e001::B::3::8::1988",3,0.274589222081868
1989,"CDR::e001::B::3::8::1989",2,0.0408604952339592
1990,"CDR::e001::B::3::8::1990",1,NA
1991,"CDR::e001::B::3::8::1991",1,NA
1992,"CDR::e001::B::3::8::1992",1,NA
1993,"CDR::e001::B::3::8::1993",2,0.113022017339748
1994,"CDR::e001::B::3::8::1994",2,0.209912241193632
1995,"CDR::e001::B::3::8::1995",1,NA
1996,"CDR::e001::B::3::8::1996",3,0.0692791463384479
1997,"CDR::e001::B::3::8::1997",1,NA
1998,"CDR::e001::B::3::8::1998",1,NA
1999,"CDR::e001::B::3::8::1999",2,0.312436232612261
2000,"CDR::e001::B::3::8::2000",2,0.610903521208914
2001,"CDR::e001::B::3::8::2001",2,0.0455626741384778
2002,"CDR::e001::B::3::8::2002",2,0.0932333022932009
2003,"CDR::e001::B::3::8::2003",3,0.321015353905874
2004,"CDR::e001::B::3::8::2004",2,0.243967040158898
2008,"CDR::e001::B::3::8::2008",2,0.147037582421556
2013,"CDR::e001::B::3::8::2013",5,0.0804536413159339
1982,"CDR::e001::B::30::5::1982",11,0.101262107205213
1983,"CDR::e001::B::30::5::1983",6,0.0875603171188596
1984,"CDR::e001::B::30::5::1984",9,0.12454809647334
1985,"CDR::e001::B::30::5::1985",5,0.116400751669418
1986,"CDR::e001::B::30::5::1986",7,0.0686084504262029
1987,"CDR::e001::B::30::5::1987",4,0.0847404755223304
1988,"CDR::e001::B::30::5::1988",3,0.38132316344685
1989,"CDR::e001::B::30::5::1989",4,0.0839150923344523
1990,"CDR::e001::B::30::5::1990",4,0.389366125158422
1991,"CDR::e001::B::30::5::1991",6,0.063706001497056
1992,"CDR::e001::B::30::5::1992",5,0.868030316961026
1993,"CDR::e001::B::30::5::1993",12,0.0950461947791115
1994,"CDR::e001::B::30::5::1994",5,0.174119788965927
1995,"CDR::e001::B::30::5::1995",4,0.380230916868453
1996,"CDR::e001::B::30::5::1996",4,0.0884758129002309
1997,"CDR::e001::B::30::5::1997",5,0.141823813450355
1998,"CDR::e001::B::30::5::1998",3,0.529410934388317
1999,"CDR::e001::B::30::5::1999",4,0.123877418947546
2000,"CDR::e001::B::30::5::2000",4,0.140867313678684
2001,"CDR::e001::B::30::5::2001",4,0.177768231073199
2002,"CDR::e001::B::30::5::2002",3,0.25647070660666
2003,"CDR::e001::B::30::5::2003",3,0.236551177530768
2004,"CDR::e001::B::30::5::2004",2,0.0730263924420886
2008,"CDR::e001::B::30::5::2008",2,0.53161014678874
2013,"CDR::e001::B::30::5::2013",4,0.150380922027618
1982,"CDR::e001::B::31::2::1982",9,0.0739395238708821
1983,"CDR::e001::B::31::2::1983",12,0.106993444253093
1984,"CDR::e001::B::31::2::1984",15,0.0970869540522078
1985,"CDR::e001::B::31::2::1985",9,0.103665327706714
1986,"CDR::e001::B::31::2::1986",16,0.0868432874623567
1987,"CDR::e001::B::31::2::1987",9,0.0719582983436109
1988,"CDR::e001::B::31::2::1988",7,0.143345469580666
1989,"CDR::e001::B::31::2::1989",9,0.200861922403138
1990,"CDR::e001::B::31::2::1990",6,0.090070138503912
1991,"CDR::e001::B::31::2::1991",7,0.0823304977958125
1992,"CDR::e001::B::31::2::1992",6,0.124376242913194
1993,"CDR::e001::B::31::2::1993",7,0.0851302696692754
1994,"CDR::e001::B::31::2::1994",7,0.0709297651166788
1995,"CDR::e001::B::31::2::1995",5,0.0538533808864881
1996,"CDR::e001::B::31::2::1996",7,0.0987694039979784
1997,"CDR::e001::B::31::2::1997",8,0.0751145055609969
1998,"CDR::e001::B::31::2::1998",5,0.11648529220132
1999,"CDR::e001::B::31::2::1999",7,0.274437478193881
2000,"CDR::e001::B::31::2::2000",4,0.0585288963382321
2001,"CDR::e001::B::31::2::2001",4,0.18287277990297
2002,"CDR::e001::B::31::2::2002",5,0.549002338953832
2003,"CDR::e001::B::31::2::2003",6,0.195452892967118
2004,"CDR::e001::B::31::2::2004",8,0.0918012923443864
2008,"CDR::e001::B::31::2::2008",6,0.340341314625168
2013,"CDR::e001::B::31::2::2013",8,0.209860607467395
1982,"CDR::e001::B::32::6::1982",13,0.201785500148925
1983,"CDR::e001::B::32::6::1983",11,0.11302701105056
1984,"CDR::e001::B::32::6::1984",13,0.110414923745059
1985,"CDR::e001::B::32::6::1985",8,0.0890269153364888
1986,"CDR::e001::B::32::6::1986",6,0.135997846968602
1987,"CDR::e001::B::32::6::1987",6,0.136505082658364
1988,"CDR::e001::B::32::6::1988",5,0.0855947809479007
1989,"CDR::e001::B::32::6::1989",5,0.0733414026169634
1990,"CDR::e001::B::32::6::1990",4,0.0942878061894962
1991,"CDR::e001::B::32::6::1991",4,0.0870121987084068
1992,"CDR::e001::B::32::6::1992",3,0.117878819281795
1993,"CDR::e001::B::32::6::1993",4,0.119647251106514
1994,"CDR::e001::B::32::6::1994",3,0.156470343719569
1995,"CDR::e001::B::32::6::1995",4,0.0254955164255163
1996,"CDR::e001::B::32::6::1996",4,0.106436764225169
1997,"CDR::e001::B::32::6::1997",2,0.356948426745656
1998,"CDR::e001::B::32::6::1998",2,0.403781282930211
1999,"CDR::e001::B::32::6::1999",2,0.590758425647848
2000,"CDR::e001::B::32::6::2000",3,0.0618397248070411
2001,"CDR::e001::B::32::6::2001",3,0.372946713796071
2002,"CDR::e001::B::32::6::2002",2,0.533790300652653
2003,"CDR::e001::B::32::6::2003",2,0.983536417313437
2004,"CDR::e001::B::32::6::2004",2,0.698378004255351
2008,"CDR::e001::B::32::6::2008",6,0.264325878370954
2013,"CDR::e001::B::32::6::2013",4,0.315268617728154
1982,"CDR::e001::B::33::1::1982",9,0.0755554180554325
1983,"CDR::e001::B::33::1::1983",15,0.119132625090604
1984,"CDR::e001::B::33::1::1984",18,0.0965753111536617
1985,"CDR::e001::B::33::1::1985",11,0.113017570356422
1986,"CDR::e001::B::33::1::1986",11,0.106016901306892
1987,"CDR::e001::B::33::1::1987",10,0.0757868865951613
1988,"CDR::e001::B::33::1::1988",7,0.304859500099571
1989,"CDR::e001::B::33::1::1989",6,0.114567393581314
1990,"CDR::e001::B::33::1::1990",4,0.175449878042621
1991,"CDR::e001::B::33::1::1991",9,0.0930076792918757
1992,"CDR::e001::B::33::1::1992",8,0.0645518121029345
1993,"CDR::e001::B::33::1::1993",12,0.0762578908065049
1994,"CDR::e001::B::33::1::1994",11,0.124901823586288
1995,"CDR::e001::B::33::1::1995",9,0.0955414539966977
1996,"CDR::e001::B::33::1::1996",10,0.0667209779382915
1997,"CDR::e001::B::33::1::1997",5,0.231028518163949
1998,"CDR::e001::B::33::1::1998",8,0.0977185624181224
1999,"CDR::e001::B::33::1::1999",8,0.238320855285017
2000,"CDR::e001::B::33::1::2000",8,0.164682401512762
2001,"CDR::e001::B::33::1::2001",9,0.12994105554638
2002,"CDR::e001::B::33::1::2002",10,0.162506471927392
2003,"CDR::e001::B::33::1::2003",5,0.34697726959486
2004,"CDR::e001::B::33::1::2004",9,0.229526159015825
2008,"CDR::e001::B::33::1::2008",11,0.17149594143128
2013,"CDR::e001::B::33::1::2013",12,0.196841553472093
1982,"CDR::e001::B::34::1::1982",8,0.126391530059236
1983,"CDR::e001::B::34::1::1983",11,0.127419368440878
1984,"CDR::e001::B::34::1::1984",11,0.131187568454811
1985,"CDR::e001::B::34::1::1985",11,0.135426491138612
1986,"CDR::e001::B::34::1::1986",8,0.0631421727407444
1987,"CDR::e001::B::34::1::1987",9,0.145146327842706
1988,"CDR::e001::B::34::1::1988",5,0.120184359592909
1989,"CDR::e001::B::34::1::1989",4,0.145068259271295
1990,"CDR::e001::B::34::1::1990",5,0.0985819363086071
1991,"CDR::e001::B::34::1::1991",11,0.238170108490103
1992,"CDR::e001::B::34::1::1992",8,0.114097185481578
1993,"CDR::e001::B::34::1::1993",12,0.105672801127543
1994,"CDR::e001::B::34::1::1994",5,0.104999588137385
1995,"CDR::e001::B::34::1::1995",7,0.120527776521558
1996,"CDR::e001::B::34::1::1996",7,0.0999085965735241
1997,"CDR::e001::B::34::1::1997",6,0.266787631702965
1998,"CDR::e001::B::34::1::1998",5,0.140111920670255
1999,"CDR::e001::B::34::1::1999",6,0.177748660446686
2000,"CDR::e001::B::34::1::2000",12,0.0782463937873683
2001,"CDR::e001::B::34::1::2001",4,0.293557805119254
2002,"CDR::e001::B::34::1::2002",8,0.293612575079823
2003,"CDR::e001::B::34::1::2003",7,0.225909959977916
2004,"CDR::e001::B::34::1::2004",6,0.248221081709462
2008,"CDR::e001::B::34::1::2008",10,0.177983861565405
2013,"CDR::e001::B::34::1::2013",6,0.227067356178735
1982,"CDR::e001::B::35::9::1982",8,0.181073591893789
1983,"CDR::e001::B::35::9::1983",6,0.0885048861400271
1984,"CDR::e001::B::35::9::1984",12,0.124575682382387
1985,"CDR::e001::B::35::9::1985",8,0.163592989788124
1986,"CDR::e001::B::35::9::1986",9,0.124898949237567
1987,"CDR::e001::B::35::9::1987",5,0.340701224356387
1988,"CDR::e001::B::35::9::1988",8,0.155261026310704
1989,"CDR::e001::B::35::9::1989",7,0.131002187410465
1990,"CDR::e001::B::35::9::1990",8,0.0865708109962134
1991,"CDR::e001::B::35::9::1991",6,0.0901552222085159
1992,"CDR::e001::B::35::9::1992",8,0.163139787672361
1993,"CDR::e001::B::35::9::1993",7,0.0957489651045218
1994,"CDR::e001::B::35::9::1994",8,0.180746614275837
1995,"CDR::e001::B::35::9::1995",7,0.137618851806455
1996,"CDR::e001::B::35::9::1996",10,0.210146312830611
1997,"CDR::e001::B::35::9::1997",11,0.15547044895156
1998,"CDR::e001::B::35::9::1998",8,0.109879189935916
1999,"CDR::e001::B::35::9::1999",8,0.181956247484991
2000,"CDR::e001::B::35::9::2000",7,0.118961961750636
2001,"CDR::e001::B::35::9::2001",8,0.226933770453093
2002,"CDR::e001::B::35::9::2002",9,0.245533410213779
2003,"CDR::e001::B::35::9::2003",9,0.240824362527911
2004,"CDR::e001::B::35::9::2004",8,0.27684259447344
2008,"CDR::e001::B::35::9::2008",10,0.187387052493305
2013,"CDR::e001::B::35::9::2013",13,0.169514575633306
1982,"CDR::e001::B::36::4::1982",12,0.127577747579617
1983,"CDR::e001::B::36::4::1983",9,0.135675243269746
1984,"CDR::e001::B::36::4::1984",12,0.0696561443569037
1985,"CDR::e001::B::36::4::1985",7,0.0886002527418929
1986,"CDR::e001::B::36::4::1986",7,0.0935836379625569
1987,"CDR::e001::B::36::4::1987",5,0.303000793224994
1988,"CDR::e001::B::36::4::1988",4,0.214740339084505
1989,"CDR::e001::B::36::4::1989",7,0.225974082783805
1990,"CDR::e001::B::36::4::1990",5,0.0987088101658684
1991,"CDR::e001::B::36::4::1991",10,0.0617013660130959
1992,"CDR::e001::B::36::4::1992",4,0.220067703497273
1993,"CDR::e001::B::36::4::1993",12,0.124751930963793
1994,"CDR::e001::B::36::4::1994",6,0.142889386404788
1995,"CDR::e001::B::36::4::1995",6,0.267155786373602
1996,"CDR::e001::B::36::4::1996",7,0.0793721201704981
1997,"CDR::e001::B::36::4::1997",7,0.260910638531431
1998,"CDR::e001::B::36::4::1998",5,0.197999241163378
1999,"CDR::e001::B::36::4::1999",5,0.266315716756829
2000,"CDR::e001::B::36::4::2000",3,0.589885966059776
2001,"CDR::e001::B::36::4::2001",3,0.62694850678019
2002,"CDR::e001::B::36::4::2002",4,0.184827830142033
2003,"CDR::e001::B::36::4::2003",3,0.70111143473816
2004,"CDR::e001::B::36::4::2004",5,0.253814193767171
2008,"CDR::e001::B::36::4::2008",3,0.200619413665153
2013,"CDR::e001::B::36::4::2013",8,0.125162283924535
1982,"CDR::e001::B::37::9::1982",11,0.105692335914272
1983,"CDR::e001::B::37::9::1983",5,0.0555435187751232
1984,"CDR::e001::B::37::9::1984",7,0.0743541442837282
1985,"CDR::e001::B::37::9::1985",6,0.0998839859713265
1986,"CDR::e001::B::37::9::1986",6,0.0435898336092474
1987,"CDR::e001::B::37::9::1987",9,0.0660924841944781
1988,"CDR::e001::B::37::9::1988",5,0.113387450628548
1989,"CDR::e001::B::37::9::1989",4,0.38878207473372
1990,"CDR::e001::B::37::9::1990",5,0.398642000954457
1991,"CDR::e001::B::37::9::1991",7,0.113785475540445
1992,"CDR::e001::B::37::9::1992",7,0.259759417325483
1993,"CDR::e001::B::37::9::1993",13,0.0885739338063628
1994,"CDR::e001::B::37::9::1994",7,0.0704004424418161
1995,"CDR::e001::B::37::9::1995",6,0.165234560923088
1996,"CDR::e001::B::37::9::1996",6,0.221918480155811
1997,"CDR::e001::B::37::9::1997",7,0.107299229658233
1998,"CDR::e001::B::37::9::1998",4,0.237646175663079
1999,"CDR::e001::B::37::9::1999",5,0.158088858838119
2000,"CDR::e001::B::37::9::2000",7,0.0870712050397821
2001,"CDR::e001::B::37::9::2001",7,0.159096154436366
2002,"CDR::e001::B::37::9::2002",9,0.239577838932496
2003,"CDR::e001::B::37::9::2003",6,0.0561973051396644
2004,"CDR::e001::B::37::9::2004",9,0.134353138532292
2008,"CDR::e001::B::37::9::2008",9,0.143629884029991
2013,"CDR::e001::B::37::9::2013",8,0.146197873358194
1982,"CDR::e001::B::38::4::1982",9,0.127726270668892
1983,"CDR::e001::B::38::4::1983",13,0.215238885611951
1984,"CDR::e001::B::38::4::1984",16,0.12622428277839
1985,"CDR::e001::B::38::4::1985",11,0.048087333107814
1986,"CDR::e001::B::38::4::1986",8,0.262914431529544
1987,"CDR::e001::B::38::4::1987",9,0.0590573989036403
1988,"CDR::e001::B::38::4::1988",5,0.172223663425734
1989,"CDR::e001::B::38::4::1989",5,0.239563251637978
1990,"CDR::e001::B::38::4::1990",4,0.350017032456225
1991,"CDR::e001::B::38::4::1991",5,0.0670630672826346
1992,"CDR::e001::B::38::4::1992",7,0.111140186787546
1993,"CDR::e001::B::38::4::1993",8,0.223064276361734
1994,"CDR::e001::B::38::4::1994",5,0.508543751446903
1995,"CDR::e001::B::38::4::1995",4,0.525544412250567
1996,"CDR::e001::B::38::4::1996",4,0.8480985291991
1997,"CDR::e001::B::38::4::1997",5,0.356188138670761
1998,"CDR::e001::B::38::4::1998",5,0.847732556192079
1999,"CDR::e001::B::38::4::1999",5,0.104448561662963
2000,"CDR::e001::B::38::4::2000",4,0.660469961147455
2001,"CDR::e001::B::38::4::2001",6,0.079217979921642
2002,"CDR::e001::B::38::4::2002",7,0.193545104696318
2003,"CDR::e001::B::38::4::2003",4,0.498641765758833
2004,"CDR::e001::B::38::4::2004",5,0.132970555329342
2008,"CDR::e001::B::38::4::2008",7,0.122266472504239
2013,"CDR::e001::B::38::4::2013",6,0.175038131912704
1982,"CDR::e001::B::39::8::1982",11,0.0871382655540816
1983,"CDR::e001::B::39::8::1983",7,0.0976987092891014
1984,"CDR::e001::B::39::8::1984",4,0.0507611001213194
1985,"CDR::e001::B::39::8::1985",6,0.0870241940990698
1986,"CDR::e001::B::39::8::1986",8,0.0686831406880257
1987,"CDR::e001::B::39::8::1987",8,0.17999232684606
1988,"CDR::e001::B::39::8::1988",3,0.328113132130918
1989,"CDR::e001::B::39::8::1989",3,0.655299428333973
1990,"CDR::e001::B::39::8::1990",3,0.901712628277236
1991,"CDR::e001::B::39::8::1991",6,0.0577761475251363
1992,"CDR::e001::B::39::8::1992",4,0.25187304389718
1993,"CDR::e001::B::39::8::1993",5,0.0783312459289247
1994,"CDR::e001::B::39::8::1994",3,0.162610176794035
1995,"CDR::e001::B::39::8::1995",5,0.0414259239867208
1996,"CDR::e001::B::39::8::1996",3,0.0481956611930495
1997,"CDR::e001::B::39::8::1997",2,0.108945127067318
1998,"CDR::e001::B::39::8::1998",2,0.0469633904443331
1999,"CDR::e001::B::39::8::1999",3,0.153894645048493
2000,"CDR::e001::B::39::8::2000",2,0.0630409860212681
2001,"CDR::e001::B::39::8::2001",2,0.0362194321789266
2002,"CDR::e001::B::39::8::2002",2,0.0409286621097457
2003,"CDR::e001::B::39::8::2003",2,0.0372487469051613
2004,"CDR::e001::B::39::8::2004",1,NA
2008,"CDR::e001::B::39::8::2008",2,0.0585521431820848
2013,"CDR::e001::B::39::8::2013",5,0.0465007968967394
1982,"CDR::e001::B::4::8::1982",9,0.0866068426325945
1983,"CDR::e001::B::4::8::1983",4,0.053188916146602
1984,"CDR::e001::B::4::8::1984",3,0.954950742764142
1985,"CDR::e001::B::4::8::1985",3,0.283428960897449
1986,"CDR::e001::B::4::8::1986",3,0.0850961442410256
1987,"CDR::e001::B::4::8::1987",2,0.077251207845259
