"site_code","project_name","community_type","calendar_year","treatment_year","treatment","nutrients","light","carbon","water","other_manipulation","n","p","k","CO2","precip","temp","mow_clip","burn","herb_removal","management","other_trt","trt_details","successional","plant_mani","plant_trt","pulse","plot_mani","resource_mani","max_trt","public","factorial","trt_type"
"CDR","e001","D",1998,17,"3",1,0,0,0,0,2.04,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",1998,17,"4",1,0,0,0,0,3.4,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",1998,17,"5",1,0,0,0,0,5.44,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",1998,17,"6",1,0,0,0,0,9.52,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",1998,17,"7",1,0,0,0,0,17,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",1998,17,"8",1,0,0,0,0,27.2,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,1,1,0,"mult_nutrient"
"CDR","e001","D",1998,17,"9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0",0,0,0,0,0,1,1,1,0,"control"
"CDR","e001","D",1999,18,"1",1,0,0,0,0,0,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,4,1,1,1,0,"mult_nutrient"
"CDR","e001","D",1999,18,"2",1,0,0,0,0,1.02,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",1999,18,"3",1,0,0,0,0,2.04,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",1999,18,"4",1,0,0,0,0,3.4,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",1999,18,"5",1,0,0,0,0,5.44,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",1999,18,"6",1,0,0,0,0,9.52,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",1999,18,"7",1,0,0,0,0,17,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",1999,18,"8",1,0,0,0,0,27.2,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,1,1,0,"mult_nutrient"
"CDR","e001","D",1999,18,"9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0",0,0,0,0,0,1,1,1,0,"control"
"CDR","e001","D",2000,19,"1",1,0,0,0,0,0,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,4,1,1,1,0,"mult_nutrient"
"CDR","e001","D",2000,19,"2",1,0,0,0,0,1.02,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2000,19,"3",1,0,0,0,0,2.04,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2000,19,"4",1,0,0,0,0,3.4,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2000,19,"5",1,0,0,0,0,5.44,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2000,19,"6",1,0,0,0,0,9.52,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2000,19,"7",1,0,0,0,0,17,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2000,19,"8",1,0,0,0,0,27.2,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,1,1,0,"mult_nutrient"
"CDR","e001","D",2000,19,"9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0",0,0,0,0,0,1,1,1,0,"control"
"CDR","e001","D",2001,20,"1",1,0,0,0,0,0,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,4,1,1,1,0,"mult_nutrient"
"CDR","e001","D",2001,20,"2",1,0,0,0,0,1.02,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2001,20,"3",1,0,0,0,0,2.04,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2001,20,"4",1,0,0,0,0,3.4,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2001,20,"5",1,0,0,0,0,5.44,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2001,20,"6",1,0,0,0,0,9.52,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2001,20,"7",1,0,0,0,0,17,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2001,20,"8",1,0,0,0,0,27.2,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,1,1,0,"mult_nutrient"
"CDR","e001","D",2001,20,"9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0",0,0,0,0,0,1,1,1,0,"control"
"CDR","e001","D",2002,21,"1",1,0,0,0,0,0,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,4,1,1,1,0,"mult_nutrient"
"CDR","e001","D",2002,21,"2",1,0,0,0,0,1.02,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2002,21,"3",1,0,0,0,0,2.04,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2002,21,"4",1,0,0,0,0,3.4,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2002,21,"5",1,0,0,0,0,5.44,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2002,21,"6",1,0,0,0,0,9.52,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2002,21,"7",1,0,0,0,0,17,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2002,21,"8",1,0,0,0,0,27.2,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,1,1,0,"mult_nutrient"
"CDR","e001","D",2002,21,"9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0",0,0,0,0,0,1,1,1,0,"control"
"CDR","e001","D",2003,22,"1",1,0,0,0,0,0,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,4,1,1,1,0,"mult_nutrient"
"CDR","e001","D",2003,22,"2",1,0,0,0,0,1.02,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2003,22,"3",1,0,0,0,0,2.04,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2003,22,"4",1,0,0,0,0,3.4,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2003,22,"5",1,0,0,0,0,5.44,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2003,22,"6",1,0,0,0,0,9.52,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2003,22,"7",1,0,0,0,0,17,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2003,22,"8",1,0,0,0,0,27.2,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,1,1,0,"mult_nutrient"
"CDR","e001","D",2003,22,"9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0",0,0,0,0,0,1,1,1,0,"control"
"CDR","e001","D",2004,23,"1",1,0,0,0,0,0,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,4,1,1,1,0,"mult_nutrient"
"CDR","e001","D",2004,23,"2",1,0,0,0,0,1.02,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2004,23,"3",1,0,0,0,0,2.04,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2004,23,"4",1,0,0,0,0,3.4,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2004,23,"5",1,0,0,0,0,5.44,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2004,23,"6",1,0,0,0,0,9.52,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2004,23,"7",1,0,0,0,0,17,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2004,23,"8",1,0,0,0,0,27.2,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,1,1,0,"mult_nutrient"
"CDR","e001","D",2004,23,"9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0",0,0,0,0,0,1,1,1,0,"control"
"CDR","e001","D",2008,27,"1",1,0,0,0,0,0,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,4,1,1,1,0,"mult_nutrient"
"CDR","e001","D",2008,27,"2",1,0,0,0,0,1.02,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2008,27,"3",1,0,0,0,0,2.04,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2008,27,"4",1,0,0,0,0,3.4,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2008,27,"5",1,0,0,0,0,5.44,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2008,27,"6",1,0,0,0,0,9.52,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2008,27,"7",1,0,0,0,0,17,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e001","D",2008,27,"8",1,0,0,0,0,27.2,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",0,0,0,0,5,1,1,1,0,"mult_nutrient"
"CDR","e001","D",2008,27,"9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0",0,0,0,0,0,1,1,1,0,"control"
"CDR","e002","A",1982,1,"1_f_u_n",1,0,0,0,0,0,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,4,1,1,1,0,"mult_nutrient"
"CDR","e002","A",1982,1,"2_f_u_n",1,0,0,0,0,1.02,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1982,1,"3_f_u_n",1,0,0,0,0,2.04,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1982,1,"4_f_u_n",1,0,0,0,0,3.4,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1982,1,"5_f_u_n",1,0,0,0,0,5.44,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1982,1,"6_f_u_n",1,0,0,0,0,9.52,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1982,1,"7_f_u_n",1,0,0,0,0,17,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1982,1,"8_f_u_n",1,0,0,0,0,27.2,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,1,1,0,"mult_nutrient"
"CDR","e002","A",1982,1,"9_f_u_n",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0",1,0,0,0,0,1,1,1,0,"control"
"CDR","e002","A",1983,2,"1_f_u_n",1,0,0,0,0,0,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,4,1,1,1,0,"mult_nutrient"
"CDR","e002","A",1983,2,"2_f_u_n",1,0,0,0,0,1.02,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1983,2,"3_f_u_n",1,0,0,0,0,2.04,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1983,2,"4_f_u_n",1,0,0,0,0,3.4,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1983,2,"5_f_u_n",1,0,0,0,0,5.44,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1983,2,"6_f_u_n",1,0,0,0,0,9.52,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1983,2,"7_f_u_n",1,0,0,0,0,17,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1983,2,"8_f_u_n",1,0,0,0,0,27.2,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,1,1,0,"mult_nutrient"
"CDR","e002","A",1983,2,"9_f_u_n",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0",1,0,0,0,0,1,1,1,0,"control"
"CDR","e002","A",1984,3,"1_f_u_n",1,0,0,0,0,0,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,4,1,1,1,0,"mult_nutrient"
"CDR","e002","A",1984,3,"2_f_u_n",1,0,0,0,0,1.02,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1984,3,"3_f_u_n",1,0,0,0,0,2.04,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1984,3,"4_f_u_n",1,0,0,0,0,3.4,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1984,3,"5_f_u_n",1,0,0,0,0,5.44,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1984,3,"6_f_u_n",1,0,0,0,0,9.52,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1984,3,"7_f_u_n",1,0,0,0,0,17,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1984,3,"8_f_u_n",1,0,0,0,0,27.2,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,1,1,0,"mult_nutrient"
"CDR","e002","A",1984,3,"9_f_u_n",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0",1,0,0,0,0,1,1,1,0,"control"
"CDR","e002","A",1985,4,"1_f_u_n",1,0,0,0,0,0,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,4,1,1,1,0,"mult_nutrient"
"CDR","e002","A",1985,4,"2_f_u_n",1,0,0,0,0,1.02,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1985,4,"3_f_u_n",1,0,0,0,0,2.04,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1985,4,"4_f_u_n",1,0,0,0,0,3.4,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1985,4,"5_f_u_n",1,0,0,0,0,5.44,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1985,4,"6_f_u_n",1,0,0,0,0,9.52,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1985,4,"7_f_u_n",1,0,0,0,0,17,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1985,4,"8_f_u_n",1,0,0,0,0,27.2,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,1,1,0,"mult_nutrient"
"CDR","e002","A",1985,4,"9_f_u_n",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0",1,0,0,0,0,1,1,1,0,"control"
"CDR","e002","A",1986,5,"1_f_u_n",1,0,0,0,0,0,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,4,1,1,1,0,"mult_nutrient"
"CDR","e002","A",1986,5,"2_f_u_n",1,0,0,0,0,1.02,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1986,5,"3_f_u_n",1,0,0,0,0,2.04,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1986,5,"4_f_u_n",1,0,0,0,0,3.4,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1986,5,"5_f_u_n",1,0,0,0,0,5.44,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1986,5,"6_f_u_n",1,0,0,0,0,9.52,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1986,5,"7_f_u_n",1,0,0,0,0,17,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1986,5,"8_f_u_n",1,0,0,0,0,27.2,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,1,1,0,"mult_nutrient"
"CDR","e002","A",1986,5,"9_f_u_n",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0",1,0,0,0,0,1,1,1,0,"control"
"CDR","e002","A",1987,6,"1_f_u_n",1,0,0,0,0,0,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,4,1,1,1,0,"mult_nutrient"
"CDR","e002","A",1987,6,"2_f_u_n",1,0,0,0,0,1.02,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1987,6,"3_f_u_n",1,0,0,0,0,2.04,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1987,6,"4_f_u_n",1,0,0,0,0,3.4,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1987,6,"5_f_u_n",1,0,0,0,0,5.44,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1987,6,"6_f_u_n",1,0,0,0,0,9.52,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1987,6,"7_f_u_n",1,0,0,0,0,17,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1987,6,"8_f_u_n",1,0,0,0,0,27.2,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,1,1,0,"mult_nutrient"
"CDR","e002","A",1987,6,"9_f_u_n",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0",1,0,0,0,0,1,1,1,0,"control"
"CDR","e002","A",1988,7,"1_f_u_n",1,0,0,0,0,0,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,4,1,1,1,0,"mult_nutrient"
"CDR","e002","A",1988,7,"2_f_u_n",1,0,0,0,0,1.02,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1988,7,"3_f_u_n",1,0,0,0,0,2.04,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1988,7,"4_f_u_n",1,0,0,0,0,3.4,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1988,7,"5_f_u_n",1,0,0,0,0,5.44,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1988,7,"6_f_u_n",1,0,0,0,0,9.52,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1988,7,"7_f_u_n",1,0,0,0,0,17,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1988,7,"8_f_u_n",1,0,0,0,0,27.2,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,1,1,0,"mult_nutrient"
"CDR","e002","A",1988,7,"9_f_u_n",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0",1,0,0,0,0,1,1,1,0,"control"
"CDR","e002","A",1989,8,"1_f_u_n",1,0,0,0,0,0,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,4,1,1,1,0,"mult_nutrient"
"CDR","e002","A",1989,8,"2_f_u_n",1,0,0,0,0,1.02,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1989,8,"3_f_u_n",1,0,0,0,0,2.04,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1989,8,"4_f_u_n",1,0,0,0,0,3.4,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1989,8,"5_f_u_n",1,0,0,0,0,5.44,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1989,8,"6_f_u_n",1,0,0,0,0,9.52,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1989,8,"7_f_u_n",1,0,0,0,0,17,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1989,8,"8_f_u_n",1,0,0,0,0,27.2,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,1,1,0,"mult_nutrient"
"CDR","e002","A",1989,8,"9_f_u_n",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0",1,0,0,0,0,1,1,1,0,"control"
"CDR","e002","A",1990,9,"1_f_u_n",1,0,0,0,0,0,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,4,1,1,1,0,"mult_nutrient"
"CDR","e002","A",1990,9,"2_f_u_n",1,0,0,0,0,1.02,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
"CDR","e002","A",1990,9,"3_f_u_n",1,0,0,0,0,2.04,4.6,6.1,0,0,0,0,0,0,1,"micronutrients and lime added","0",1,0,0,0,5,1,0,1,0,"mult_nutrient"
